id,name
223,"exercising arm.The arm is bent at the elbow, forearm raised vertically, upper arm horizontal, muscles tensed, fist clenched near the shoulder, forming a sharp angle."
224,"reading newspaper.A person sits with hands holding a newspaper open, arms slightly bent, eyes focused on the text. The newspaper is spread wide, covering the lap and lower torso."
225,"news anchoring.A news anchor sits upright at a desk, hands resting lightly on its surface, facing the camera directly. Papers or a tablet may lie neatly in front."
226,"jogging.A person in mid-stride, one leg extended forward with a bent knee, the other leg trailing behind, arms bent at the elbows and swinging opposite to the legs."
227,"laying bricks.A person's hands stack rectangular bricks in staggered rows, aligning edges precisely. Bricks are layered horizontally with mortar in between, forming a flat, even surface."
228,"moving furniture.A sofa is positioned diagonally across a room, partially blocking a coffee table. Chairs are stacked near a wall, and a bookshelf leans slightly against another piece of furniture."
229,"sharpening knives.A hand holds a knife at an angle against a sharpening steel, with the blade pressed firmly along the rod's length, both aligned diagonally."
230,"rock scissors paper.Two hands face each other: one forms a fist (rock), another shows an open palm (paper), and a third hand (if present) extends two fingers (scissors)."
231,"running on treadmill.A person stands on a moving treadmill belt, feet alternating contact, arms bent at elbows, torso upright, and head facing forward."
232,"building shed.A wooden shed stands with vertical walls, a sloped roof, and a rectangular door centered on the front. The roof overhangs slightly, and the structure rests on a flat base."
233,"plastering.A trowel spreads smooth plaster over a vertical surface, with the hand applying even pressure, leaving a flat, uniform layer."
234,"bee keeping.A beekeeper in a protective suit stands beside stacked wooden hives, holding a smoker, with bees hovering around the hive entrances."
235,"holding snake.A person's hand firmly grips a snake's midsection, fingers wrapped around its coiled body, with the snake's head and tail extending outward from the grasp."
236,"waiting in line.People stand in a straight or curved line, one behind another, facing the same direction, with small gaps between them."
237,"gargling.A person's head is tilted slightly back, with cheeks puffed out as liquid fills the mouth. The lips are parted, allowing the liquid to bubble and swirl inside."
238,"building cabinet.A wooden cabinet stands upright with shelves inside, doors closed, and handles on the front. The structure is rectangular with straight edges and a smooth surface."
239,"shooting goal (soccer).A player's foot contacts the ball mid-air, directing it toward the goal. The ball is positioned between the player and the goalpost, with the goalkeeper diving sideways to block."
240,"making sushi.Hands holding a bamboo mat, a sheet of nori on top, rice spread evenly, with strips of fish and vegetables arranged in a line near the edge."
241,"faceplanting.A person's head is pressed against the ground, with their torso and limbs extending upward and outward, forming an inverted V-shape."
242,"making a sandwich.A loaf of bread lies horizontally on a flat surface, sliced open. Ingredients like cheese, lettuce, and meat are stacked vertically between the slices. A knife rests nearby."
243,"exercising with an exercise ball.A person sits on an exercise ball, legs bent at 90 degrees, feet flat on the floor, hands resting on knees, torso upright, and the ball slightly compressed beneath them."
244,"sign language interpreting.Hands positioned near the torso, fingers extended or bent in specific shapes, palms facing various directions, with occasional wrist rotations. Arms slightly bent, maintaining moderate spacing between hands."
245,"cracking neck.The head tilts slightly to one side, exposing the neck. One hand grips the opposite side of the head, applying gentle pressure downward while the neck muscles tense."
246,"garbage collecting.A person bends forward, holding a trash bag in one hand and a picker tool in the other, reaching toward scattered litter on the ground."
247,"drawing.A hand holds a pencil against paper, fingers curled around the pencil, tip touching the surface, arm slightly raised, wrist bent for control."
248,"stomping grapes.A foot presses down on a cluster of grapes, crushing them against a flat surface. Juice spills outward as the grapes burst beneath the sole."
249,"cleaning pool.A person stands beside a pool, holding a long-handled net. The net extends over the water's surface, skimming debris. The pool's edge is clear, with no objects obstructing the area."
250,"making a cake.A person stands at a counter, hands mixing ingredients in a bowl. A whisk rests beside the bowl, with flour, eggs, and sugar arranged neatly nearby."
251,"peeling potatoes.A hand holds a potato steady on a surface while another hand grips a peeler, its blade pressed against the potato's skin, removing thin strips downward."
252,"breading or breadcrumbing.A hand holds a piece of food over a tray of breadcrumbs, with scattered crumbs around it. Another hand sprinkles crumbs onto the food's surface."
253,"doing aerobics.Arms extended sideways at shoulder height, legs apart in a wide stance, torso upright, and head facing forward."
254,"slapping.A hand is raised above the head, palm open and facing downward, positioned to strike the side of another person's face or body."
255,"tossing coin.A hand holds a coin between thumb and forefinger, poised mid-air, ready to flip upward. The coin faces sideways, slightly tilted."
256,"tossing salad.A hand holds a large spoon and fork, lifting and mixing colorful vegetable pieces in a wide, shallow bowl. The utensils are positioned at an angle, gently turning the ingredients."
257,"doing laundry.A person stands beside a washing machine, holding a pile of clothes. The machine's door is open, with clothes partially inside and partially draped over the person's arms."
258,"changing wheel.A person kneels beside a car, gripping a wrench. The car's raised jack supports one side. The removed wheel lies flat on the ground near the new upright wheel."
259,"pushing wheelchair.A person stands behind a wheelchair, hands gripping the push handles. The wheelchair's seat is positioned between the two large rear wheels and two smaller front wheels."
260,"massaging feet.A person's hands pressing and rubbing the soles of another's feet, fingers wrapping around the toes and arch, thumbs applying pressure along the heel and ball."
261,"cooking sausages.Sausages sizzle in a pan, arranged side by side. A spatula rests nearby, ready to flip them. Steam rises gently from the browned surfaces."
262,"playing kickball.A player stands with one foot planted, the other leg extended mid-kick towards a large ball positioned slightly off the ground. Hands are raised for balance."
263,"riding mule.A person sits atop a mule, legs draped on either side, hands holding reins near the animal's neck, with the mule's head slightly lowered."
264,"skiing cross-country.A skier glides forward on narrow skis, arms and legs alternating in motion, poles planted diagonally behind, body leaning slightly forward, skis parallel on snow."
265,"spraying.A person holds a spray bottle at an angle, directing a fine mist outward. The mist disperses in a conical shape, spreading droplets into the air."
266,"sword fighting.Two fighters stand facing each other, swords crossed at the center. Their arms are extended, blades angled sharply. Feet are planted firmly, bodies leaning slightly forward in tension."
267,"riding a bike.A person sits on a bicycle seat, hands gripping handlebars, feet on pedals, body slightly forward, legs bent at knees, arms extended."
268,"riding mountain bike.A rider sits on a mountain bike, gripping the handlebars with both hands. Feet are on the pedals, body slightly leaned forward. The bike's wheels touch the ground."
269,"swinging on something.A person hangs from an overhead bar, arms extended straight, body suspended in midair, legs slightly bent or straight, forming a gentle arc beneath the bar."
270,"applying cream.A hand holds a tube above an open palm, squeezing cream onto it. Fingers are slightly curled, with the cream forming a small mound on the palm."
271,"hockey stop.A player leans sharply to one side, knees bent, skates angled perpendicular to the direction of motion, creating deep ice grooves. The upper body remains upright, arms extended slightly for balance."
272,"strumming guitar.A hand hovers above a guitar's strings, fingers curled around the neck, while the other hand's fingers or a pick lightly touch the strings near the soundhole."
273,"playing flute.A person holds a flute horizontally near their mouth, fingers pressing keys, arms bent at the elbows, with the flute extending outward to one side."
274,"answering questions.A person stands facing forward, holding a microphone near their mouth, with their other hand gesturing slightly outward. Their posture is upright, eyes focused ahead."
275,"training dog.A person kneels beside a dog, holding a treat near its nose. The dog sits attentively, ears perked, eyes fixed on the reward. Their bodies face each other closely."
276,"setting table.Plates centered on placemats, forks to the left, knives and spoons to the right, glasses above the knives, napkins folded beside the forks."
277,"auctioning.A person stands behind a podium, holding a gavel in one hand, facing an audience with arms raised, while attendees sit in rows, looking forward."
278,"juggling soccer ball.A person stands with arms extended, hands positioned at waist height, palms facing upward. A soccer ball rests on one hand, slightly above the other, ready to be tossed."
279,"egg hunting.Children crouch or kneel, scanning grass and bushes. Hands reach into foliage, lifting leaves or branches. Eggs rest in nests, hollows, or hidden spots among plants. Baskets or buckets sit nearby, partially filled with colorful eggs."
280,"skipping rope.A person stands upright, arms extended outward holding a rope, legs slightly bent, with the rope arched overhead and touching the ground behind the feet."
281,"clapping.Two hands facing each other, palms aligned horizontally, fingers slightly curved, positioned symmetrically at chest height with a small gap between them."
282,"punching person (boxing).A person's clenched fist makes forceful contact with another's body, arm extended forward, torso slightly rotated, and shoulders aligned toward the target."
283,"wrestling.Two figures are locked in close combat, limbs entangled, with one person gripping the other's torso while the opponent attempts to counter by holding an arm or leg."
284,eating cake.A hand holds a fork with a piece of cake near an open mouth. Crumbs scatter on the plate below the fork. The cake rests on a plate beside a cup.
285,"sneezing.A person's head tilts slightly back, mouth open wide, eyes partially closed, with hands raised near the face, elbows bent outward."
286,"testifying.A person stands upright, facing forward, with one hand raised slightly, palm open, while the other hand rests at their side or on a surface. Their gaze is directed ahead, expression earnest."
287,"parkour.A person crouches low on a ledge, arms extended for balance, one foot planted firmly while the other prepares to push off toward an adjacent wall."
288,"skydiving.A person in a spread-eagle position, arms and legs extended outward, head aligned with the spine, facing downward toward the ground."
289,"skiing slalom.A skier in a crouched stance leans sharply to one side, knees bent, skis angled across the slope, poles tucked close to the body."
290,"shaving legs.A razor glides over a bent knee, with one hand steadying the calf while the other moves downward along the shin. Foam covers the skin."
291,"hugging.Two individuals facing each other, arms wrapped around each other's shoulders or torso, heads tilted inward, and upper bodies pressed closely together."
292,"swing dancing.Two dancers face each other, one's right hand holding the other's left, arms extended. Their free hands rest on hips or clasped behind. Feet are slightly apart, weight balanced."
293,"clay pottery making.Hands shaping wet clay on a spinning wheel, fingers pressing inward, palms cupping the sides, thumbs smoothing the rim, the wheel's surface supporting the base."
294,"eating carrots.A hand holds a carrot near an open mouth. The carrot is partially bitten, with visible teeth marks. The mouth is slightly open, ready to take another bite."
295,"massaging legs.Hands pressing on thighs, fingers spread over calves, thumbs circling near knees, palms gliding along shins, forearms resting on upper legs."
296,"playing controller.A person's hands grip a game controller, thumbs resting on the buttons, fingers curled around the sides, and palms supporting the base."
297,"eating doughnuts.A hand holds a doughnut near a mouth, fingers curled around its edges. Crumbs scatter below. The doughnut has a glossy glaze and a bite taken from one side."
298,"assembling computer.A motherboard lies flat on a table, with a CPU, RAM sticks, and a GPU placed nearby. Cables and screws are scattered around, ready for installation."
299,"brush painting.A hand holds a brush dipped in paint, its bristles pressed against a surface, leaving a smooth, even stroke of color. The brush angles slightly, distributing paint evenly."
300,"ice fishing.A person sits on a frozen lake, holding a fishing rod over a small hole in the ice. A bucket and tackle box rest nearby."
301,"ironing.A person holds an iron above a flat, wrinkled fabric on an ironing board, pressing downward to smooth the surface."
302,"pumping gas.A person stands beside a car, holding a fuel nozzle inserted into the car's gas tank, with one hand on the pump handle."
303,"planting trees.A person bends slightly, hands holding a sapling upright in a dug hole, with soil piled nearby. The sapling's roots are buried, and the person's arms extend downward."
304,"waxing back.A person lying face down, arms extended forward, with another person applying wax to their exposed back using a spatula."
305,"kicking soccer ball.A player's foot contacts the soccer ball mid-air, with the leg extended forward and slightly bent at the knee. The foot is angled downward, striking the ball's lower half."
306,"using remote controller (not gaming).A person holds a remote controller in one hand, fingers pressing buttons, with the device pointing towards an unseen target. The hand is slightly elevated, wrist bent."
307,"bobsledding.Athletes crouch in a narrow, aerodynamic sled, positioned tightly in a line, gripping handles. The sled's front curves upward, with runners beneath guiding its path."
308,"eating watermelon.A person holds a slice of watermelon near their mouth, fingers gripping the red flesh, juice dripping slightly. The slice obscures part of the lower face."
309,"checking tires.A person crouches beside a car, hands touching the tire treads, head tilted downward, eyes focused on the tire's surface."
310,"cutting nails.A hand holds clippers above fingernails, fingers slightly bent. The clippers' blades align with a nail's edge, ready to trim. Other fingers rest nearby, relaxed."
311,"hoverboarding.A person stands upright on a hoverboard, feet shoulder-width apart, knees slightly bent, arms extended outward for balance, body centered over the board."
312,"carrying baby.An adult holds a baby against their chest, with one arm supporting the baby's back and the other cradling the legs. The baby's head rests near the adult's shoulder."
313,"eating hotdog.A person holds a hotdog with both hands near their mouth, fingers wrapped around the bun. The hotdog is tilted slightly upward, with toppings visible between the bun halves."
314,"disc golfing.A person stands with feet apart, holding a disc in one hand, arm extended back. The body leans slightly forward, eyes focused ahead. The disc is poised for a throw."
315,"drinking beer.A hand holds a tilted beer bottle near the mouth, with the bottle's opening aligned to the lips. The forearm extends diagonally downward."
316,"vault.A person's hands press down on a raised surface, legs extended backward in mid-air, body arched over the obstacle, arms supporting the weight."
317,"bandaging.A hand wraps a white bandage around an arm, overlapping layers in a spiral pattern, securing the ends neatly."
318,"cleaning toilet.A person bends over a toilet bowl, holding a brush. The brush touches the inner surface of the bowl. One hand grips the brush handle, the other may steady the toilet seat."
319,"blowing nose.A person holds a tissue to their nose with one hand, fingers curled around it. The tissue covers the nostrils, slightly indented from pressure. The other hand may support the tissue."
320,"sanding floor.A person kneels on the floor, holding a sanding tool with both hands, moving it back and forth over wooden planks, creating fine dust around the contact area."
321,"arranging flowers.Hands holding stems, petals fan outward, leaves cluster near the base. Vase centered, blooms radiate upward and sideways, stems crisscross at the opening."
322,"peeling apples.A hand holds a knife against an apple's skin, with peeled red strips curling away from the fruit's smooth, pale flesh."
323,"frying vegetables.A pan holds chopped vegetables on a stovetop. Vegetables are spread evenly across the pan's surface, with some pieces overlapping. Oil glistens on the vegetables and pan."
324,"decorating the christmas tree.A person placing ornaments on a green tree, with some decorations hanging from branches and others resting on them. Lights are wrapped around the tree."
325,"tasting beer.A person holds a glass of beer near their mouth, with the glass tilted slightly. Their lips touch the rim as they sip, eyes focused on the liquid."
326,"drinking.A person's hand holds a glass near their mouth, tilted slightly upward. The lips touch the glass's rim as liquid flows into the mouth."
327,"sweeping floor.A person stands slightly bent, holding a broom with both hands. The broom's bristles touch the floor, angled diagonally. Feet are apart for balance."
328,"dodgeball.Players stand on opposite sides of a court, separated by a center line. Balls are placed along the center line. Players throw balls at opponents while avoiding being hit."
329,"extinguishing fire.A firefighter in protective gear holds a hose, spraying water onto flames. The water stream arcs toward the burning area, partially obscuring the fire. The fire's glow contrasts with the water's spray."
330,"shooting basketball.A player's arms extend upward, hands gripping the basketball, elbows slightly bent. The ball is positioned above the head, aligned with the shooting hand's fingertips, aimed toward the hoop."
331,"tasting food.A person holds a utensil or food near their mouth, with lips slightly parted and eyes focused downward, as if savoring the flavor."
332,"bartending.A bartender stands behind a counter, holding a shaker in one hand and a glass in the other. Bottles and tools are neatly arranged on the counter in front."
333,"cleaning gutters.A person stands on a ladder, reaching into a gutter with a tool, arms extended upward. The gutter runs horizontally along the roof edge."
334,"tickling.A hand's fingers lightly touch another person's side or underarm, with the fingertips slightly curved and the palm facing inward."
335,"mopping floor.A person holds a mop handle with both hands, leaning slightly forward. The mop head presses flat against the floor, its fibers spread outward from the center."
336,"ripping paper.Hands gripping opposite edges of a sheet, fingers curled inward. Torn edges jagged, paper fibers split apart, creating a visible gap between separated halves."
337,"shining shoes.A person's hands hold a brush and polish a shoe, with one hand gripping the shoe's heel and the other moving the brush over its surface."
338,"baby waking up.A baby lies on its back, eyes slowly opening, arms slightly raised, legs curled, and tiny fingers stretching in the soft light."
339,"cartwheeling.A person's body is inverted, hands planted on the ground, legs extended upward in a wide V-shape, with arms straight and head tucked between them."
340,"snowmobiling.A rider sits on a snowmobile, gripping handlebars with hands, feet on footrests. The machine has skis at the front and a track at the rear."
341,"cooking egg.A pan on a stove holds a cracked egg with a golden yolk centered in translucent whites, surrounded by sizzling edges. A spatula rests nearby."
342,"grooming dog.A person kneels beside a dog, gently brushing its fur with one hand while holding the dog steady with the other. The dog sits calmly on the ground."
343,"push up.The person's hands are flat on the ground, shoulder-width apart. The body is straight, supported by toes, forming a diagonal line from head to heels. Arms are bent at the elbows, lowering the chest toward the ground."
344,"hurdling.A runner leans forward with one leg extended straight ahead over a hurdle, the other leg bent sharply at the knee trailing behind, arms pumping asymmetrically for balance."
345,"bending back.The torso arches backward, with the chest lifted upward and the head tilted back. The arms may extend outward or upward, while the legs remain straight or slightly bent."
346,"trimming trees.A person stands on a ladder, holding pruning shears, cutting branches above their head. The trimmed branches fall downward, scattered around the tree base."
347,"headbutting.Two heads aligned horizontally, foreheads touching or nearly touching, faces angled slightly downward, with torsos leaning forward in opposition."
348,"kissing.Two faces close together, lips lightly touching, noses slightly offset. Heads tilted at an angle, eyes closed or nearly closed. Foreheads nearly touching."
349,"shaking hands.Two hands clasped together, fingers interlocked or wrapped around each other, palms touching, thumbs resting atop the opposing hand, wrists slightly bent inward."
350,"throwing ball.A person's arm is extended backward, hand gripping a ball; torso slightly twisted; opposite leg forward for balance; eyes focused ahead."
351,"playing cymbals.Two cymbals held horizontally at chest height, slightly apart, with hands gripping the straps at the center. Arms are bent at the elbows, positioned symmetrically to the sides."
352,"catching fish.A person's hands hold a net above water, with fish trapped inside. The net is partially submerged, and the fish are clustered near the center."
353,"massaging person's head.Hands gently pressing on a person's scalp, fingers spread around the head, thumbs moving in circular motions near the temples."
354,"swimming butterfly stroke.The swimmer's arms extend forward symmetrically, hands slightly apart. Legs are together, knees bent upward. The torso is slightly arched, with the head facing downward between the outstretched arms."
355,"grooming horse.A person stands beside a horse, holding a brush, gently stroking the horse's back and mane. The horse stands still, its head slightly lowered."
356,"getting a haircut.A person sits on a chair, a barber stands behind them. Scissors and a comb are held near the person's head. Hair falls downward onto a draped cape."
357,"counting money.Hands holding a stack of bills, fingers separating and flipping through them. Coins scattered on a flat surface, some stacked in small piles."
358,"making jewelry.Hands holding pliers and wire, fingers bending metal, beads scattered on a table, a half-formed bracelet with dangling charms, tools arranged neatly nearby."
359,"climbing ladder.A person grips ladder rungs with hands and feet, positioned vertically. Arms are extended upward, legs bent, body close to the ladder. Hands and feet alternate on rungs."
360,"krumping.Krumping involves wide, exaggerated arm swings extending outward from the torso, bent knees in a low stance, and sharp, angular body poses with tense muscles."
361,"juggling fire.A performer holds flaming torches in outstretched hands, arms raised symmetrically. Flames arc upward in smooth curves, forming a dynamic, circular pattern above the head."
362,"jumpstyle dancing.One leg kicks forward while the other bends sharply behind; arms swing alternately, one extended forward, the other pulled back near the torso."
363,"watering plants.A person holds a watering can above a potted plant, with water flowing downward from the spout onto the soil and leaves below."
364,"fixing hair.A hand raised near the head, fingers gently touching or adjusting strands of hair, with the arm bent at the elbow and the palm facing inward."
365,"riding scooter.A person stands upright on a scooter, feet positioned side by side on the deck, hands gripping the handlebars at waist height, elbows slightly bent."
366,"tying tie.A necktie draped around the collar, crossed at the center, with one end looped over and pulled through to form a knot beneath the collar points."
367,"playing organ.A person sits on a bench, fingers pressing keys on the organ's keyboard, feet resting on pedals below, with sheet music propped in front."
368,"dining.A person sits at a table with a plate and utensils in front of them, hands positioned near the food, ready to eat."
369,"making bed.A neatly folded blanket lies atop a smooth, flat sheet. Pillows are arranged at the head of the bed, aligned with the mattress edges. The bed corners are tightly tucked."
370,"bouncing on trampoline.A person mid-air above a trampoline, legs bent slightly, arms extended outward, body upright with the trampoline surface stretched downward from the bounce."
371,"folding clothes.Hands grasp fabric edges, bringing opposite sides together. Fingers smooth creases as layers align symmetrically. Arms bend inward, compressing the garment into rectangular folds."
372,"knitting.Hands hold two needles crossed at the tips, with yarn looped around them. Fingers gently grip the needles, positioned slightly apart, while the yarn drapes between them."
373,"playing piano.A person sits on a piano bench, fingers resting on black and white keys, arms extended forward, torso slightly leaned over the keyboard, feet near the pedals."
374,"cleaning windows.A person stands facing a window, holding a squeegee or cloth against the glass. Their arm is extended, moving the tool horizontally or vertically across the surface."
375,cleaning shoes.A hand holds a brush near a shoe's surface. The brush bristles touch the shoe's toe. A cloth rests beside the shoe. Shoe polish sits nearby.
376,"riding mechanical bull.A person sits atop a mechanical bull, legs gripping its sides, hands holding a rope or handle, torso leaning slightly forward for balance."
377,"tapping pen.A pen held vertically, its tip lightly touching a flat surface. The fingers curl around the pen's body, thumb resting on one side, index and middle fingers opposite."
378,"golf chipping.A golfer stands with knees slightly bent, holding a club with both hands. The club is angled back, hovering near the waist, with the head positioned behind the ball."
379,"texting.A person's hands holding a smartphone, thumbs hovering over the screen, fingers curled around the edges, eyes focused downward on the display."
380,"carving pumpkin.A knife cuts into a pumpkin's surface, creating jagged edges around a triangular eye. The blade scrapes out seeds and pulp, leaving hollow cavities inside the orange shell."
381,"cutting pineapple.A hand holds a knife slicing through a pineapple's yellow flesh, with the blade positioned vertically against the fruit's textured skin. The cut reveals juicy inner layers."
382,"changing oil.A person kneels beside a car, holding a wrench to loosen the oil drain plug beneath the engine, with an oil pan positioned below to catch the flowing oil."
383,"drop kicking.A person stands on one leg, the other leg extended backward and upward, foot angled downward, poised to swing forward forcefully toward an object in front."
384,"riding camel.A person sits atop a camel, legs straddling its humped back, hands gripping reins or the saddle, torso upright, feet resting in stirrups."
385,"flipping pancake.A pancake mid-air above a pan, slightly tilted, with its underside facing upward. The pan's edge is visible below, angled to catch the descending pancake."
386,"stretching arm.The arm extends straight out from the shoulder, hand open with fingers slightly spread, palm facing downward, aligned horizontally with the torso."
387,"blasting sand.Sand particles erupt violently upward and outward, scattering in all directions with varying density and speed, forming a chaotic, expanding cloud-like shape."
388,"waxing eyebrows.A person's hand holds a small spatula near the brow, spreading wax along the eyebrow's edge. The wax follows the natural arch, covering stray hairs beneath it."
389,"playing keyboard.Fingers curved over black and white keys, wrists slightly raised, arms extended forward, shoulders relaxed, torso upright, eyes focused downward."
390,"celebrating.Arms raised high, hands open or clenched, body upright or slightly leaning back, legs apart or in mid-jump, face tilted upward with a wide smile."
391,"writing.A hand holds a pen, its tip touching a flat surface. Fingers curl around the pen, thumb resting opposite the index finger. The wrist bends slightly, aligning the pen diagonally."
392,"dancing charleston.A dancer stands with knees bent, arms extended forward, one foot raised slightly off the ground, toes pointed outward, and torso slightly leaned back."
393,"hopscotch.A child stands on one foot in a numbered square, arms slightly raised for balance, with adjacent squares marked in a linear or zigzag pattern on the ground."
394,"water skiing.A person stands upright on skis, arms extended forward gripping a handle attached to a rope. The skis glide parallel on the water's surface, slightly angled outward."
395,"braiding hair.Three strands of hair intertwine diagonally, overlapping in a repeating pattern, with each strand alternately passing over and under the others."
396,"playing cards.Two hands hold playing cards, fingers slightly curled. Cards fan out in one hand, overlapping slightly. The other hand reaches toward the fanned cards, fingers extended."
397,"playing monopoly.Players sit around a board with property cards, money stacks, and tokens placed on colored spaces, buildings clustered on owned properties, and dice near the center."
398,"opening bottle.A hand grasps the bottle's neck, fingers curled around the cap. The cap is slightly raised, revealing a small gap between it and the bottle's opening. The bottle remains upright."
399,eating chips.A hand holds a chip near an open mouth. Fingers grip the crisp edge. Crumbs scatter slightly below. The chip angles toward the lips.
